population,population_density,percentage_working_population,internal_arrivals,nBusiness,nHouses,nTownhouses,nApartments,nDwellings,median_income,nJob,percentage_year_12,nEmployed,nUnEmployed,nRented,nHomeless,year,region,median
19700.371428571467,4593.144761904754,16347.200000000012,6820.0,3899.8000000000175,1741.3428571428572,3564.228571428568,3162.104761904746,8522.761904761894,0.0,18297.79999999999,77.44000000000028,10860.466666666674,354.2666666666664,3467.399999999994,101.26666666666688,2014,Richmond(South)-Cremorne,450.0
19528.314285714296,4553.027619047614,16093.400000000023,6288.0,3983.4000000000233,1741.3714285714286,3582.914285714287,3302.4190476190415,8682.047619047575,0.0,18555.5,78.17000000000007,11054.06666666671,352.9666666666667,3535.7000000000116,101.96666666666692,2015,Richmond(South)-Cremorne,450.0
19356.257142857125,4512.910476190475,15839.599999999977,5756.0,4067.0,1741.4,3601.5999999999985,3442.733333333279,8841.333333333314,0.0,18813.199999999953,78.90000000000009,11247.666666666686,351.6666666666665,3604.0,102.66666666666674,2016,Richmond(South)-Cremorne,460.0
19184.20000000001,4472.793333333335,15585.799999999988,5224.0,4150.600000000006,1741.4285714285716,3620.28571428571,3583.0476190475747,9000.619047618995,0.0,19070.899999999965,79.63000000000011,11441.266666666721,350.3666666666668,3672.3000000000175,103.36666666666679,2017,Richmond(South)-Cremorne,485.0
19012.14285714284,4432.676190476181,15332.0,4692.0,4234.200000000012,1741.457142857143,3638.971428571429,3723.3619047618704,9159.904761904734,0.0,19328.599999999977,80.36000000000013,11634.866666666698,349.0666666666666,3740.600000000006,104.06666666666683,2018,Richmond(South)-Cremorne,515.0
18840.085714285728,4392.559047619041,15078.200000000012,4160.0,4317.8000000000175,1741.4857142857143,3657.6571428571406,3863.676190476166,9319.190476190415,0.0,19586.29999999999,81.09000000000015,11828.466666666674,347.7666666666664,3808.899999999994,104.76666666666688,2019,Richmond(South)-Cremorne,518.0
18668.028571428556,4352.441904761901,14824.400000000023,3628.0,4401.400000000023,1741.5142857142857,3676.3428571428594,4003.990476190462,9478.476190476154,0.0,19844.0,81.82000000000016,12022.06666666671,346.4666666666667,3877.2000000000116,105.46666666666692,2020,Richmond(South)-Cremorne,460.0
18495.971428571444,4312.3247619047615,14570.599999999977,3096.0,4485.0,1741.5428571428572,3695.028571428571,4144.3047619047575,9637.761904761894,0.0,20101.699999999953,82.55000000000018,12215.666666666686,345.1666666666665,3945.5,106.16666666666674,2021,Richmond(South)-Cremorne,451.0
18323.914285714272,4272.207619047622,14316.799999999988,2564.0,4568.600000000006,1741.5714285714287,3713.7142857142826,4284.619047618995,9797.047619047575,0.0,20359.399999999965,83.2800000000002,12409.266666666721,343.8666666666668,4013.8000000000175,106.86666666666679,2022,Richmond(South)-Cremorne,550.0
18151.85714285716,4232.090476190468,14063.0,2032.0,4652.200000000012,1741.6000000000001,3732.4000000000015,4424.933333333291,9956.333333333314,0.0,20617.099999999977,84.01000000000022,12602.866666666698,342.5666666666666,4082.100000000006,107.56666666666683,2023,Richmond(South)-Cremorne,620.0
17979.79999999999,4191.973333333328,13809.200000000012,1500.0,4735.8000000000175,1741.6285714285714,3751.085714285713,4565.247619047586,10115.619047618995,0.0,20874.79999999999,84.74000000000024,12796.466666666674,341.2666666666664,4150.399999999994,108.26666666666688,2024,Richmond(South)-Cremorne,-1.0
17807.742857142875,4151.856190476188,13555.400000000023,968.0,4819.400000000023,1741.6571428571428,3769.7714285714246,4705.561904761882,10274.904761904734,0.0,21132.5,85.47000000000025,12990.06666666671,339.9666666666667,4218.700000000012,108.96666666666692,2025,Richmond(South)-Cremorne,-1.0
17635.685714285704,4111.7390476190485,13301.599999999977,436.0,4903.0,1741.6857142857143,3788.4571428571435,4845.876190476178,10434.190476190415,0.0,21390.199999999953,86.20000000000027,13183.666666666686,338.6666666666665,4287.0,109.66666666666674,2026,Richmond(South)-Cremorne,-1.0
16543.838095238112,8601.642857142855,15166.5,12773.0,1282.3999999999942,864.8666666666668,1541.171428571426,1134.552380952402,3550.076190476131,0.0,11483.599999999977,53.266666666666424,2740.666666666628,405.33333333333303,1477.5,166.66666666666697,2001,Richmond-North,270.0
16446.752380952385,8551.171428571426,14982.600000000035,12264.0,1323.5999999999913,861.666666666667,1552.0,1366.666666666686,3790.333333333314,0.0,11681.799999999988,54.42666666666628,3039.466666666558,407.7333333333336,1608.0,162.8666666666668,2002,Richmond-North,270.0
16349.666666666657,8500.699999999997,14798.700000000012,11755.0,1364.7999999999884,858.4666666666672,1562.8285714285703,1598.7809523809701,4030.5904761904385,0.0,11880.0,55.58666666666659,3338.2666666666046,410.1333333333332,1738.5,159.0666666666666,2003,Richmond-North,270.0
16252.580952380958,8450.228571428568,14614.799999999988,11246.0,1405.9999999999854,855.2666666666673,1573.6571428571406,1830.8952380952542,4270.847619047563,0.0,12078.200000000012,56.74666666666644,3637.066666666651,412.53333333333285,1869.0,155.26666666666642,2004,Richmond-North,270.0
16155.49523809523,8399.75714285714,14430.900000000023,10737.0,1447.1999999999825,852.0666666666675,1584.4857142857109,2063.009523809538,4511.104761904688,0.0,12276.400000000023,57.9066666666663,3935.8666666665813,414.9333333333334,1999.5,151.46666666666624,2005,Richmond-North,295.0
16058.409523809532,8349.28571428571,14247.0,10228.0,1488.3999999999942,848.8666666666668,1595.3142857142848,2295.1238095238223,4751.36190476187,0.0,12474.599999999977,59.066666666666606,4234.666666666628,417.33333333333303,2130.0,147.66666666666697,2006,Richmond-North,320.0
15961.323809523805,8298.814285714281,14063.100000000035,9719.0,1529.5999999999913,845.666666666667,1606.142857142855,2527.2380952381063,4991.619047618995,0.0,12672.799999999988,60.22666666666646,4533.466666666558,419.7333333333336,2260.5,143.8666666666668,2007,Richmond-North,350.0
15864.238095238106,8248.342857142852,13879.200000000012,9210.0,1570.7999999999884,842.4666666666672,1616.9714285714253,2759.3523809523904,5231.8761904761195,0.0,12871.0,61.386666666666315,4832.266666666605,422.1333333333332,2391.0,140.0666666666666,2008,Richmond-North,400.0
15767.152380952379,8197.871428571423,13695.299999999988,8701.0,1611.9999999999854,839.2666666666673,1627.7999999999993,2991.4666666666744,5472.133333333302,0.0,13069.200000000012,62.546666666666624,5131.066666666651,424.53333333333285,2521.5,136.26666666666642,2009,Richmond-North,400.0
15670.06666666668,8147.399999999994,13511.400000000023,8192.0,1653.1999999999825,836.0666666666675,1638.6285714285696,3223.5809523809585,5712.390476190427,0.0,13267.400000000023,63.70666666666648,5429.866666666581,426.9333333333334,2652.0,132.46666666666624,2010,Richmond-North,415.0
15572.980952380953,8096.928571428565,13327.5,7683.0,1694.3999999999942,832.8666666666668,1649.4571428571398,3455.6952380952425,5952.647619047551,0.0,13465.599999999977,64.86666666666633,5728.666666666628,429.33333333333303,2782.5,128.66666666666697,2011,Richmond-North,440.0
15475.895238095254,8046.457142857136,13143.600000000035,7174.0,1735.5999999999913,829.666666666667,1660.2857142857138,3687.8095238095266,6192.904761904734,0.0,13663.799999999988,66.02666666666664,6027.466666666558,431.7333333333336,2913.0,124.86666666666679,2012,Richmond-North,450.0
15378.809523809527,7995.985714285707,12959.700000000012,6665.0,1776.7999999999884,826.4666666666672,1671.114285714284,3919.9238095238106,6433.161904761859,0.0,13862.0,67.1866666666665,6326.266666666605,434.1333333333332,3043.5,121.0666666666666,2013,Richmond-North,450.0
15281.723809523799,7945.514285714278,12775.799999999988,6156.0,1817.9999999999854,823.2666666666673,1681.9428571428543,4152.038095238095,6673.419047618983,0.0,14060.200000000012,68.34666666666635,6625.066666666651,436.53333333333285,3174.0,117.26666666666642,2014,Richmond-North,450.0
15184.6380952381,7895.042857142849,12591.900000000023,5647.0,1859.1999999999825,820.0666666666675,1692.7714285714283,4384.152380952379,6913.676190476166,0.0,14258.400000000023,69.5066666666662,6923.866666666581,438.9333333333334,3304.5,113.46666666666624,2015,Richmond-North,450.0
15087.552380952373,7844.57142857142,12408.0,5138.0,1900.3999999999942,816.8666666666668,1703.5999999999985,4616.266666666663,7153.933333333291,0.0,14456.599999999977,70.66666666666652,7222.666666666628,441.33333333333303,3435.0,109.66666666666697,2016,Richmond-North,460.0
14990.466666666674,7794.099999999991,12224.100000000035,4629.0,1941.5999999999913,813.666666666667,1714.4285714285688,4848.380952380947,7394.190476190415,0.0,14654.799999999988,71.82666666666637,7521.466666666558,443.7333333333336,3565.5,105.86666666666679,2017,Richmond-North,485.0
14893.380952380947,7743.628571428562,12040.200000000012,4120.0,1982.7999999999884,810.4666666666672,1725.2571428571428,5080.495238095231,7634.447619047598,0.0,14853.0,72.98666666666622,7820.266666666605,446.1333333333332,3696.0,102.0666666666666,2018,Richmond-North,515.0
14796.295238095248,7693.157142857133,11856.299999999988,3611.0,2023.9999999999854,807.2666666666673,1736.085714285713,5312.609523809515,7874.704761904723,0.0,15051.200000000012,74.14666666666653,8119.066666666651,448.53333333333285,3826.5,98.26666666666642,2019,Richmond-North,518.0
14699.20952380952,7642.685714285704,11672.400000000023,3102.0,2065.1999999999825,804.0666666666675,1746.9142857142833,5544.723809523799,8114.961904761847,0.0,15249.400000000023,75.30666666666639,8417.866666666581,450.9333333333334,3957.0,94.46666666666624,2020,Richmond-North,460.0
14602.123809523822,7592.214285714275,11488.5,2593.0,2106.399999999994,800.8666666666668,1757.7428571428572,5776.838095238083,8355.21904761903,0.0,15447.599999999977,76.46666666666624,8716.666666666628,453.33333333333303,4087.5,90.66666666666697,2021,Richmond-North,451.0
14505.038095238095,7541.742857142846,11304.600000000035,2084.0,2147.5999999999913,797.666666666667,1768.5714285714275,6008.952380952367,8595.476190476154,0.0,15645.799999999988,77.62666666666655,9015.466666666558,455.7333333333336,4218.0,86.86666666666679,2022,Richmond-North,550.0
14407.952380952396,7491.271428571417,11120.700000000012,1575.0,2188.7999999999884,794.4666666666672,1779.3999999999978,6241.066666666651,8835.733333333279,0.0,15844.0,78.7866666666664,9314.266666666605,458.1333333333332,4348.5,83.0666666666666,2023,Richmond-North,620.0
14310.866666666669,7440.799999999988,10936.799999999988,1066.0,2229.9999999999854,791.2666666666673,1790.228571428568,6473.180952380935,9075.990476190404,0.0,16042.200000000012,79.94666666666626,9613.066666666651,460.53333333333285,4479.0,79.26666666666642,2024,Richmond-North,-1.0
14213.780952380941,7390.328571428559,10752.900000000023,557.0,2271.1999999999825,788.0666666666675,1801.057142857142,6705.295238095219,9316.247619047586,0.0,16240.400000000023,81.10666666666657,9911.866666666581,462.9333333333334,4609.5,75.46666666666624,2025,Richmond-North,-1.0
14116.695238095243,7339.85714285713,10569.0,48.0,2312.399999999994,784.8666666666668,1811.8857142857123,6937.409523809503,9556.50476190471,0.0,16438.599999999977,82.26666666666642,10210.666666666628,465.33333333333303,4740.0,71.66666666666697,2026,Richmond-North,-1.0
9151.533333333326,3226.1685714285704,6536.799999999988,2804.0,542.7999999999993,2287.2,176.37142857143044,141.02857142857147,2629.5999999999985,39331.0,5335.300000000003,63.48333333333335,3081.0,199.0,682.6666666666665,10.0,2001,Ashburton(Vic.),240.0
9100.933333333334,3208.334285714285,6467.600000000006,2707.0,555.5999999999985,2285.0,198.0,140.0,2648.0,40635.0,5381.399999999994,64.2933333333333,3124.199999999997,199.2,681.6666666666665,11.200000000000273,2002,Ashburton(Vic.),250.0
9050.333333333328,3190.5,6398.399999999994,2610.0,568.3999999999978,2282.8,219.62857142856956,138.97142857142853,2666.4000000000015,41939.0,5427.5,65.10333333333324,3167.399999999994,199.39999999999998,680.6666666666665,12.400000000000091,2003,Ashburton(Vic.),250.0
8999.733333333323,3172.665714285715,6329.1999999999825,2513.0,581.1999999999971,2280.6000000000004,241.2571428571464,137.94285714285706,2684.800000000003,43243.0,5473.600000000006,65.91333333333318,3210.5999999999913,199.59999999999997,679.6666666666665,13.599999999999909,2004,Ashburton(Vic.),270.0
8949.133333333331,3154.8314285714296,6260.0,2416.0,593.9999999999964,2278.4000000000005,262.88571428571595,136.9142857142856,2703.2000000000044,44547.0,5519.699999999997,66.72333333333336,3253.7999999999884,199.79999999999995,678.6666666666665,14.800000000000182,2005,Ashburton(Vic.),270.0
8898.533333333326,3136.9971428571444,6190.799999999988,2319.0,606.7999999999993,2276.2,284.5142857142855,135.88571428571413,2721.5999999999985,45851.0,5565.800000000003,67.5333333333333,3297.0,200.0,677.6666666666665,16.0,2006,Ashburton(Vic.),290.0
8847.933333333334,3119.162857142859,6121.600000000006,2222.0,619.5999999999985,2274.0,306.14285714285506,134.85714285714266,2740.0,47155.0,5611.899999999994,68.34333333333325,3340.199999999997,200.2,676.6666666666665,17.200000000000273,2007,Ashburton(Vic.),340.0
8797.333333333328,3101.328571428574,6052.399999999994,2125.0,632.3999999999978,2271.8,327.7714285714319,133.82857142857165,2758.4000000000015,48459.0,5658.0,69.1533333333332,3383.399999999994,200.39999999999998,675.6666666666665,18.40000000000009,2008,Ashburton(Vic.),371.0
8746.733333333323,3083.4942857142887,5983.1999999999825,2028.0,645.1999999999971,2269.6000000000004,349.40000000000146,132.80000000000018,2776.800000000003,49763.0,5704.100000000006,69.96333333333314,3426.5999999999913,200.59999999999997,674.6666666666665,19.59999999999991,2009,Ashburton(Vic.),380.0
8696.133333333331,3065.6600000000035,5914.0,1931.0,657.9999999999964,2267.4000000000005,371.028571428571,131.77142857142871,2795.2000000000044,51067.0,5750.199999999997,70.77333333333331,3469.7999999999884,200.79999999999995,673.6666666666665,20.800000000000182,2010,Ashburton(Vic.),390.0
8645.533333333326,3047.8257142857183,5844.799999999988,1834.0,670.7999999999993,2265.2,392.65714285714057,130.74285714285725,2813.5999999999985,52371.0,5796.300000000003,71.58333333333326,3513.0,201.0,672.6666666666665,22.0,2011,Ashburton(Vic.),400.0
8594.933333333334,3029.991428571433,5775.600000000006,1737.0,683.5999999999985,2263.0,414.2857142857174,129.71428571428578,2832.0,53675.0,5842.399999999994,72.3933333333332,3556.199999999997,201.2,671.6666666666665,23.200000000000273,2012,Ashburton(Vic.),410.0
8544.333333333328,3012.157142857148,5706.399999999994,1640.0,696.3999999999978,2260.8,435.91428571428696,128.6857142857143,2850.4000000000015,54979.0,5888.5,73.20333333333315,3599.399999999994,201.39999999999998,670.6666666666665,24.40000000000009,2013,Ashburton(Vic.),420.0
8493.733333333323,2994.3228571428554,5637.1999999999825,1543.0,709.1999999999971,2258.6000000000004,457.5428571428565,127.65714285714284,2868.800000000003,56283.0,5934.600000000006,74.01333333333332,3642.5999999999913,201.59999999999997,669.6666666666665,25.59999999999991,2014,Ashburton(Vic.),420.0
8443.133333333331,2976.48857142857,5568.0,1446.0,721.9999999999964,2256.4000000000005,479.1714285714261,126.62857142857138,2887.2000000000044,57587.0,5980.699999999997,74.82333333333327,3685.7999999999884,201.79999999999995,668.6666666666665,26.800000000000182,2015,Ashburton(Vic.),420.0
8392.533333333326,2958.654285714285,5498.799999999988,1349.0,734.7999999999993,2254.2,500.8000000000029,125.59999999999991,2905.5999999999985,58891.0,6026.800000000003,75.63333333333321,3729.0,202.0,667.6666666666665,28.0,2016,Ashburton(Vic.),450.0
8341.933333333334,2940.8199999999997,5429.600000000006,1252.0,747.5999999999985,2252.0,522.4285714285725,124.57142857142844,2924.0,60195.0,6072.899999999994,76.44333333333316,3772.199999999997,202.2,666.6666666666665,29.200000000000273,2017,Ashburton(Vic.),465.0
8291.333333333328,2922.9857142857145,5360.399999999994,1155.0,760.3999999999978,2249.8,544.057142857142,123.54285714285697,2942.4000000000015,61499.0,6119.0,77.25333333333333,3815.399999999994,202.39999999999998,665.6666666666665,30.40000000000009,2018,Ashburton(Vic.),480.0
8240.733333333323,2905.1514285714293,5291.1999999999825,1058.0,773.1999999999971,2247.6000000000004,565.6857142857189,122.51428571428596,2960.800000000003,62803.0,6165.100000000006,78.06333333333328,3858.5999999999913,202.59999999999997,664.6666666666665,31.59999999999991,2019,Ashburton(Vic.),485.0
8190.133333333331,2887.317142857144,5222.0,961.0,785.9999999999964,2245.4000000000005,587.3142857142884,121.4857142857145,2979.2000000000044,64107.0,6211.199999999997,78.87333333333322,3901.7999999999884,202.79999999999995,663.6666666666665,32.80000000000018,2020,Ashburton(Vic.),445.0
8139.533333333326,2869.482857142859,5152.799999999988,864.0,798.7999999999993,2243.2,608.942857142858,120.45714285714303,2997.5999999999985,65411.0,6257.300000000003,79.68333333333317,3945.0,203.0,662.6666666666665,34.0,2021,Ashburton(Vic.),440.0
8088.933333333334,2851.6485714285736,5083.600000000006,767.0,811.5999999999985,2241.0,630.5714285714275,119.42857142857156,3016.0,66715.0,6303.399999999994,80.49333333333334,3988.199999999997,203.2,661.6666666666665,35.20000000000027,2022,Ashburton(Vic.),485.0
8038.3333333333285,2833.8142857142884,5014.399999999994,670.0,824.3999999999978,2238.8,652.2000000000044,118.40000000000009,3034.4000000000015,68019.0,6349.5,81.30333333333328,4031.399999999994,203.39999999999998,660.6666666666665,36.40000000000009,2023,Ashburton(Vic.),575.0
7987.733333333323,2815.980000000003,4945.1999999999825,573.0,837.1999999999971,2236.6000000000004,673.8285714285739,117.37142857142862,3052.800000000003,69323.0,6395.600000000006,82.11333333333323,4074.5999999999913,203.59999999999997,659.6666666666665,37.59999999999991,2024,Ashburton(Vic.),-1.0
7937.133333333331,2798.145714285718,4876.0,476.0,849.9999999999964,2234.4000000000005,695.4571428571435,116.34285714285716,3071.2000000000044,70627.0,6441.699999999997,82.92333333333318,4117.799999999988,203.79999999999995,658.6666666666665,38.80000000000018,2025,Ashburton(Vic.),-1.0
7886.533333333326,2780.3114285714328,4806.799999999988,379.0,862.7999999999993,2232.2,717.085714285713,115.31428571428569,3089.5999999999985,71931.0,6487.800000000003,83.73333333333335,4161.0,204.0,657.6666666666665,40.0,2026,Ashburton(Vic.),-1.0
19557.657142857148,3501.559047619048,14714.599999999977,13124.0,1613.199999999997,4138.9333333333325,1488.0952380952403,815.8095238095193,6401.71428571429,45442.30000000005,11592.199999999997,65.58333333333326,6929.5,376.0,832.3333333333285,38.5,2001,Balwyn,240.0
19414.828571428545,3475.9961904761876,14495.200000000012,12586.0,1664.199999999997,4136.333333333333,1504.6666666666679,832.6666666666642,6435.0,45763.40000000002,11647.600000000006,66.37333333333345,6949.799999999996,377.5999999999999,868.1333333333314,36.79999999999973,2002,Balwyn,250.0
19272.0,3450.4333333333343,14275.799999999988,12048.0,1715.199999999997,4133.733333333333,1521.2380952381027,849.5238095238092,6468.28571428571,46084.5,11703.0,67.16333333333341,6970.0999999999985,379.1999999999998,903.9333333333343,35.09999999999991,2003,Balwyn,250.0
19129.171428571397,3424.8704761904737,14056.399999999965,11510.0,1766.199999999997,4131.133333333332,1537.8095238095302,866.3809523809541,6501.57142857142,46405.59999999998,11758.399999999994,67.95333333333338,6990.4000000000015,380.7999999999997,939.7333333333372,33.40000000000009,2004,Balwyn,270.0
18986.342857142852,3399.3076190476204,13837.0,10972.0,1817.199999999997,4128.533333333333,1554.3809523809578,883.2380952380918,6534.857142857145,46726.69999999995,11813.800000000003,68.74333333333334,7010.699999999997,382.39999999999964,975.5333333333401,31.699999999999818,2005,Balwyn,270.0
18843.51428571425,3373.74476190476,13617.599999999977,10434.0,1868.199999999997,4125.9333333333325,1570.9523809523853,900.0952380952367,6568.142857142855,47047.80000000005,11869.199999999997,69.5333333333333,7031.0,384.0,1011.3333333333285,30.0,2006,Balwyn,290.0
18700.685714285704,3348.1819047619065,13398.200000000012,9896.0,1919.199999999997,4123.333333333333,1587.5238095238128,916.9523809523816,6601.428571428565,47368.90000000002,11924.600000000006,70.32333333333327,7051.299999999996,385.5999999999999,1047.1333333333314,28.299999999999727,2007,Balwyn,340.0
18557.8571428571,3322.619047619046,13178.799999999988,9358.0,1970.199999999997,4120.733333333333,1604.0952380952403,933.8095238095193,6634.71428571429,47690.0,11980.0,71.11333333333346,7071.5999999999985,387.1999999999998,1082.9333333333343,26.59999999999991,2008,Balwyn,371.0
18415.028571428556,3297.0561904761926,12959.399999999965,8820.0,2021.199999999997,4118.133333333332,1620.6666666666679,950.6666666666642,6668.0,48011.09999999998,12035.399999999994,71.90333333333342,7091.9000000000015,388.7999999999997,1118.7333333333372,24.90000000000009,2009,Balwyn,380.0
18272.199999999953,3271.493333333332,12740.0,8282.0,2072.199999999997,4115.533333333333,1637.2380952381027,967.5238095238092,6701.28571428571,48332.19999999995,12090.800000000003,72.69333333333338,7112.199999999997,390.39999999999964,1154.5333333333401,23.199999999999818,2010,Balwyn,390.0
18129.37142857141,3245.9304761904787,12520.599999999977,7744.0,2123.199999999997,4112.9333333333325,1653.8095238095302,984.3809523809541,6734.57142857142,48653.30000000005,12146.199999999997,73.48333333333335,7132.5,392.0,1190.3333333333285,21.5,2011,Balwyn,400.0
17986.542857142806,3220.367619047618,12301.200000000012,7206.0,2174.199999999997,4110.333333333333,1670.3809523809578,1001.2380952380918,6767.857142857145,48974.40000000002,12201.600000000006,74.27333333333331,7152.799999999996,393.5999999999999,1226.1333333333314,19.799999999999727,2012,Balwyn,410.0
17843.71428571426,3194.8047619047575,12081.799999999988,6668.0,2225.199999999997,4107.733333333333,1686.9523809523853,1018.0952380952367,6801.142857142855,49295.5,12257.0,75.06333333333328,7173.0999999999985,395.1999999999998,1261.9333333333343,18.09999999999991,2013,Balwyn,420.0
17700.885714285716,3169.241904761904,11862.399999999965,6130.0,2276.199999999997,4105.133333333332,1703.5238095238128,1034.9523809523816,6834.428571428565,49616.59999999998,12312.399999999994,75.85333333333324,7193.4000000000015,396.7999999999997,1297.7333333333372,16.40000000000009,2014,Balwyn,420.0
17558.057142857113,3143.6790476190436,11643.0,5592.0,2327.199999999997,4102.533333333333,1720.0952380952403,1051.8095238095193,6867.71428571429,49937.69999999995,12367.800000000003,76.64333333333343,7213.699999999997,398.39999999999964,1333.5333333333401,14.699999999999818,2015,Balwyn,420.0
17415.228571428568,3118.1161904761902,11423.599999999977,5054.0,2378.199999999997,4099.9333333333325,1736.6666666666679,1068.6666666666642,6901.0,50258.80000000005,12423.199999999997,77.4333333333334,7234.0,400.0,1369.3333333333285,13.0,2016,Balwyn,450.0
17272.399999999965,3092.5533333333296,11204.200000000012,4516.0,2429.199999999997,4097.333333333333,1753.2380952381027,1085.5238095238092,6934.28571428571,50579.90000000002,12478.600000000006,78.22333333333336,7254.299999999996,401.5999999999999,1405.1333333333314,11.299999999999727,2017,Balwyn,465.0
17129.57142857142,3066.9904761904763,10984.799999999988,3978.0,2480.199999999997,4094.7333333333327,1769.8095238095302,1102.380952380954,6967.57142857142,50901.0,12534.0,79.01333333333332,7274.5999999999985,403.1999999999998,1440.9333333333343,9.599999999999909,2018,Balwyn,480.0
16986.742857142817,3041.4276190476157,10765.399999999965,3440.0,2531.199999999997,4092.1333333333323,1786.3809523809578,1119.2380952380918,7000.857142857145,51222.09999999998,12589.399999999994,79.80333333333328,7294.9000000000015,404.7999999999997,1476.7333333333372,7.900000000000091,2019,Balwyn,485.0
16843.914285714272,3015.8647619047624,10546.0,2902.0,2582.199999999997,4089.533333333333,1802.9523809523853,1136.0952380952367,7034.142857142855,51543.19999999995,12644.800000000003,80.59333333333325,7315.199999999997,406.39999999999964,1512.5333333333401,6.199999999999818,2020,Balwyn,445.0
16701.08571428567,2990.301904761902,10326.599999999977,2364.0,2633.199999999997,4086.9333333333325,1819.5238095238128,1152.9523809523816,7067.428571428565,51864.30000000005,12700.199999999997,81.38333333333344,7335.5,408.0,1548.3333333333285,4.5,2021,Balwyn,440.0
16558.257142857125,2964.7390476190485,10107.200000000012,1826.0,2684.199999999997,4084.333333333333,1836.0952380952403,1169.8095238095193,7100.71428571429,52185.40000000002,12755.600000000006,82.1733333333334,7355.799999999996,409.5999999999999,1584.1333333333314,2.799999999999727,2022,Balwyn,485.0
16415.42857142852,2939.176190476188,9887.799999999988,1288.0,2735.199999999997,4081.7333333333327,1852.6666666666679,1186.6666666666642,7134.0,52506.5,12811.0,82.96333333333337,7376.0999999999985,411.1999999999998,1619.9333333333343,1.099999999999909,2023,Balwyn,575.0
16272.599999999977,2913.6133333333346,9668.399999999965,750.0,2786.199999999997,4079.1333333333323,1869.2380952381027,1203.5238095238092,7167.28571428571,52827.59999999998,12866.399999999994,83.75333333333333,7396.4000000000015,412.7999999999997,1655.7333333333372,1.099999999999909,2024,Balwyn,-1.0
16129.771428571432,2888.050476190474,9449.0,212.0,2837.199999999997,4076.533333333333,1885.8095238095302,1220.380952380954,7200.57142857142,53148.69999999995,12921.800000000003,84.5433333333333,7416.699999999997,414.39999999999964,1691.5333333333401,1.099999999999909,2025,Balwyn,-1.0
15986.942857142829,2862.4876190476207,9229.599999999977,212.0,2888.199999999997,4073.9333333333325,1902.3809523809578,1237.2380952380918,7233.857142857145,53469.80000000005,12977.199999999997,85.33333333333326,7437.0,416.0,1727.3333333333285,1.099999999999909,2026,Balwyn,-1.0
22738.933333333334,2569.4866666666658,16436.50000000003,11790.0,2116.800000000003,6463.704761904762,514.6761904761879,17.180952380949748,6865.961904761905,37191.10000000009,14411.0,64.21666666666647,8467.333333333343,463.0,738.0,11.666666666666686,2001,BalwynNorth,240.0
22686.13333333333,2563.526666666665,16312.200000000012,11318.0,2157.800000000003,6464.333333333333,540.3333333333358,17.180952380949748,6914.3333333333285,38025.19999999995,14491.0,65.08666666666659,8538.533333333326,468.1999999999989,768.5999999999985,11.466666666666697,2002,BalwynNorth,250.0
22633.33333333333,2557.5666666666657,16187.900000000023,10846.0,2198.800000000003,6464.961904761904,565.9904761904763,17.180952380949748,6962.704761904752,38859.30000000005,14571.0,65.95666666666648,8609.733333333337,473.39999999999964,799.1999999999971,11.266666666666708,2003,BalwynNorth,250.0
22580.533333333326,2551.6066666666648,16063.600000000035,10374.0,2239.800000000003,6465.590476190476,591.6476190476169,17.180952380949748,7011.076190476189,39693.40000000014,14651.0,66.8266666666666,8680.933333333349,478.60000000000036,829.7999999999956,11.06666666666672,2004,BalwynNorth,270.0
22527.733333333323,2545.6466666666656,15939.300000000017,9902.0,2280.800000000003,6466.219047619047,617.3047619047575,17.180952380949748,7059.4476190476125,40527.5,14731.0,67.69666666666649,8752.133333333331,483.7999999999993,860.3999999999942,10.866666666666731,2005,BalwynNorth,270.0
22474.933333333334,2539.6866666666665,15815.00000000003,9430.0,2321.800000000003,6466.8476190476185,642.9619047619053,17.180952380949748,7107.819047619036,41361.60000000009,14811.0,68.5666666666666,8823.333333333343,489.0,891.0,10.666666666666686,2006,BalwynNorth,290.0
22422.13333333333,2533.7266666666656,15690.700000000012,8958.0,2362.800000000003,6467.47619047619,668.6190476190459,17.180952380949748,7156.190476190473,42195.69999999995,14891.0,69.4366666666665,8894.533333333326,494.1999999999989,921.5999999999985,10.466666666666697,2007,BalwynNorth,340.0
22369.33333333333,2527.7666666666664,15566.400000000023,8486.0,2403.800000000003,6468.104761904762,694.2761904761865,17.180952380949748,7204.561904761897,43029.80000000005,14971.0,70.30666666666662,8965.733333333337,499.39999999999964,952.1999999999971,10.266666666666708,2008,BalwynNorth,371.0
22316.533333333326,2521.8066666666655,15442.100000000035,8014.0,2444.800000000003,6468.733333333334,719.9333333333343,39.266666666662786,7252.93333333332,43863.90000000014,15051.0,71.1766666666665,9036.933333333349,504.60000000000036,982.7999999999956,10.06666666666672,2009,BalwynNorth,380.0
22263.733333333323,2515.8466666666664,15317.800000000017,7542.0,2485.800000000003,6469.361904761905,745.5904761904749,61.352380952375825,7301.3047619047575,44698.0,15131.0,72.04666666666662,9108.133333333331,509.7999999999993,1013.3999999999942,9.866666666666731,2010,BalwynNorth,390.0
22210.933333333334,2509.8866666666654,15193.50000000003,7070.0,2526.800000000003,6469.990476190476,771.2476190476154,83.43809523809614,7349.676190476181,45532.10000000009,15211.0,72.91666666666652,9179.333333333343,515.0,1044.0,9.666666666666686,2011,BalwynNorth,400.0
