region,year,median
Hoppers Crossing - South,2016,350.0
Werribee - South,2016,350.0
Point Cook - East,2016,350.0
Point Cook - South,2016,350.0
Werribee - East,2016,350.0
Werribee - West,2016,350.0
Manor Lakes - Quandong,2016,350.0
Point Cook - North East,2016,350.0
Point Cook - North West,2016,350.0
Tarneit (West) - Mount Cottrell,2016,350.0
Tarneit - Central,2016,350.0
Tarneit - North,2016,350.0
Tarneit - South,2016,350.0
Truganina - North,2016,350.0
Truganina - South East,2016,350.0
Truganina - South West,2016,350.0
Wyndham Vale - North,2016,350.0
Wyndham Vale - South,2016,350.0
Abbotsford,2016,460.0
Collingwood,2016,460.0
Fitzroy,2016,460.0
Fitzroy North,2016,460.0
Clifton Hill - Alphington,2016,460.0
Richmond (South) - Cremorne,2016,460.0
Richmond - North,2016,460.0
Upper Yarra Valley,2016,370.0
Chirnside Park,2016,370.0
Healesville - Yarra Glen,2016,370.0
Kilsyth,2016,370.0
Lilydale - Coldstream,2016,370.0
Monbulk - Silvan,2016,370.0
Montrose,2016,370.0
Mooroolbark,2016,370.0
Mount Dandenong - Olinda,2016,370.0
Mount Evelyn,2016,370.0
Upwey - Tecoma,2016,370.0
Wandin - Seville,2016,370.0
Yarra Valley,2016,370.0
Bright - Mount Beauty,2017,270.0
Myrtleford,2017,270.0
Yackandandah,2017,270.0
Avoca,2017,240.0
Beaufort,2017,240.0
Ararat,2017,240.0
Ararat Surrounds,2017,240.0
Alfredton,2017,290.0
Ballarat,2017,290.0
Buninyong,2017,290.0
Delacombe,2017,290.0
Wendouree - Miners Rest,2017,290.0
Ballarat East - Warrenheip,2017,290.0
Ballarat North - Invermay,2017,290.0
Canadian - Mount Clear,2017,290.0
Sebastopol - Redan,2017,290.0
Creswick - Clunes,2017,290.0
Gordon (Vic.),2017,290.0
Bundoora - East,2017,410.0
Greensborough,2017,410.0
Heidelberg - Rosanna,2017,410.0
Heidelberg West,2017,410.0
Ivanhoe,2017,410.0
Ivanhoe East - Eaglemont,2017,410.0
Montmorency - Briar Hill,2017,410.0
Viewbank - Yallambie,2017,410.0
Watsonia,2017,410.0
Korumburra,2017,280.0
Phillip Island,2017,280.0
Wonthaggi - Inverloch,2017,280.0
Drouin,2017,320.0
Mount Baw Baw Region,2017,320.0
Trafalgar (Vic.),2017,320.0
Warragul,2017,320.0
Leongatha,2017,320.0
Moe - Newborough,2017,320.0
Yallourn North - Glengarry,2017,320.0
Ashburton (Vic.),2017,465.0
Balwyn,2017,465.0
Balwyn North,2017,465.0
Camberwell,2017,465.0
Glen Iris - East,2017,465.0
Hawthorn East,2017,465.0
Kew East,2017,465.0
Surrey Hills (West) - Canterbury,2017,465.0
Hawthorn - North,2017,465.0
Hawthorn - South,2017,465.0
Kew - South,2017,465.0
Kew - West,2017,465.0
Bulleen,2017,465.0
Doncaster,2017,465.0
Keilor,2017,350.0
Ardeer - Albion,2017,350.0
Cairnlea,2017,350.0
Delahey,2017,350.0
Keilor Downs,2017,350.0
Kings Park (Vic.),2017,350.0
St Albans - North,2017,350.0
St Albans - South,2017,350.0
Sunshine,2017,350.0
Sunshine North,2017,350.0
Sunshine West,2017,350.0
Sydenham,2017,350.0
Taylors Lakes,2017,350.0
Deer Park,2017,350.0
Derrimut,2017,350.0
Echuca,2017,270.0
Kyabram,2017,270.0
Lockington - Gunbower,2017,270.0
Rochester,2017,270.0
Rushworth,2017,270.0
Belgrave - Selby,2017,360.0
Emerald - Cockatoo,2017,360.0
Beaconsfield - Officer,2017,360.0
Bunyip - Garfield,2017,360.0
Koo Wee Rup,2017,360.0
Pakenham - North East,2017,360.0
Pakenham - North West,2017,360.0
Pakenham - South East,2017,360.0
Pakenham - South West,2017,360.0
Berwick - North,2017,375.0
Doveton,2017,375.0
Hallam,2017,375.0
Narre Warren North,2017,375.0
Endeavour Hills - North,2017,375.0
Endeavour Hills - South,2017,375.0
Narre Warren - North East,2017,375.0
Narre Warren - South West,2017,375.0
Berwick - South East,2017,375.0
Berwick - South West,2017,375.0
Cranbourne,2017,375.0
Cranbourne South,2017,375.0
Cranbourne West,2017,375.0
Lynbrook - Lyndhurst,2017,375.0
Pearcedale - Tooradin,2017,375.0
Narre Warren South - East,2017,375.0
Narre Warren South - West,2017,375.0
Clyde North - North,2017,375.0
Clyde North - South,2017,375.0
Cranbourne East - North,2017,375.0
Cranbourne East - South,2017,375.0
Cranbourne North - East,2017,375.0
Cranbourne North - West,2017,375.0
Hampton Park - East,2017,375.0
Hampton Park - West,2017,375.0
Maryborough (Vic.),2017,225.0
Maryborough Surrounds,2017,225.0
Castlemaine Surrounds,2017,225.0
Colac,2017,285.0
Colac Surrounds,2017,285.0
Otway,2017,285.0
Camperdown,2017,240.0
Corangamite - North,2017,240.0
Corangamite - South,2017,240.0
Moyne - East,2017,240.0
Alphington - Fairfield,2017,400.0
Thornbury,2017,400.0
Northcote - East,2017,400.0
Northcote - West,2017,400.0
Kingsbury,2017,400.0
Preston - East,2017,400.0
Preston - West,2017,400.0
Reservoir - North East,2017,400.0
Reservoir - North West,2017,400.0
Reservoir - South East,2017,400.0
Reservoir - South West,2017,400.0
Alps - East,2017,270.0
Bairnsdale,2017,270.0
Bruthen - Omeo,2017,270.0
Lake King,2017,270.0
Lakes Entrance,2017,270.0
Orbost,2017,270.0
Paynesville,2017,270.0
Longford - Loch Sport,2017,270.0
Carrum Downs,2017,360.0
Frankston,2017,360.0
Frankston North,2017,360.0
Frankston South,2017,360.0
Langwarrin,2017,360.0
Seaford (Vic.),2017,360.0
Skye - Sandhurst,2017,360.0
Buloke,2017,200.0
Gannawarra,2017,200.0
Kerang,2017,200.0
Swan Hill Surrounds,2017,200.0
Bentleigh - McKinnon,2017,435.0
Carnegie,2017,435.0
Caulfield - North,2017,435.0
Caulfield - South,2017,435.0
Elsternwick,2017,435.0
Murrumbeena,2017,435.0
Ormond - Glen Huntly,2017,435.0
Bentleigh East - North,2017,435.0
Bentleigh East - South,2017,435.0
Bendigo,2017,290.0
California Gully - Eaglehawk,2017,290.0
East Bendigo - Kennington,2017,290.0
Flora Hill - Spring Gully,2017,290.0
Kangaroo Flat - Golden Square,2017,290.0
Maiden Gully,2017,290.0
Strathfieldsaye,2017,290.0
White Hills - Ascot,2017,290.0
Bendigo Surrounds - South,2017,290.0
Heathcote,2017,290.0
Bendigo Surrounds - North,2017,290.0
Dandenong North,2017,350.0
Noble Park North,2017,350.0
Springvale,2017,350.0
Springvale South,2017,350.0
Noble Park - East,2017,350.0
Noble Park - West,2017,350.0
Dandenong - North,2017,350.0
Dandenong - South,2017,350.0
Keysborough - North,2017,350.0
Keysborough - South,2017,350.0
Belmont,2017,345.0
Geelong,2017,345.0
Geelong West - Hamlyn Heights,2017,345.0
Highton,2017,345.0
Lara,2017,345.0
Leopold,2017,345.0
Newcomb - Moolap,2017,345.0
Newtown (Vic.),2017,345.0
North Geelong - Bell Park,2017,345.0
Charlemont,2017,345.0
Corio - Lovely Banks,2017,345.0
Grovedale - Mount Duneed,2017,345.0
Norlane,2017,345.0
Clifton Springs,2017,345.0
Portarlington,2017,345.0
Point Lonsdale - Queenscliff,2017,345.0
Barwon Heads - Armstrong Creek,2017,345.0
Ocean Grove,2017,345.0
Benalla Surrounds,2017,275.0
Mooroopna,2017,275.0
Shepparton - North,2017,275.0
Shepparton Surrounds - East,2017,275.0
Shepparton Surrounds - West,2017,275.0
Kialla,2017,275.0
Shepparton - South East,2017,275.0
Daylesford,2017,320.0
Nhill Region,2017,168.0
Altona,2017,410.0
Altona Meadows,2017,410.0
Altona North,2017,410.0
Newport,2017,410.0
Seabrook,2017,410.0
Williamstown,2017,410.0
Laverton,2017,410.0
Horsham,2017,275.0
Horsham Surrounds,2017,275.0
Sunbury,2017,370.0
Sunbury - South,2017,370.0
Sunbury - West,2017,370.0
Broadmeadows,2017,370.0
Campbellfield - Coolaroo,2017,370.0
Gladstone Park - Westmeadows,2017,370.0
Greenvale - Bulla,2017,370.0
Meadow Heights,2017,370.0
Melbourne Airport,2017,370.0
Tullamarine,2017,370.0
Craigieburn - Central,2017,370.0
Craigieburn - North,2017,370.0
Craigieburn - South,2017,370.0
Mickleham - Yuroke,2017,370.0
Craigieburn - North West,2017,370.0
Craigieburn - West,2017,370.0
Roxburgh Park (South) - Somerton,2017,370.0
Roxburgh Park - North,2017,370.0
Rutherglen,2017,280.0
Beechworth,2017,280.0
Chiltern - Indigo Valley,2017,280.0
Bayswater,2017,400.0
Knoxfield - Scoresby,2017,400.0
Lysterfield,2017,400.0
Rowville - Central,2017,400.0
Rowville - North,2017,400.0
Rowville - South,2017,400.0
Wantirna,2017,400.0
Wantirna South,2017,400.0
Boronia,2017,400.0
Ferntree Gully - North,2017,400.0
Ferntree Gully (South) - Upper Ferntree Gully,2017,400.0
The Basin,2017,400.0
Kyneton,2017,400.0
Woodend,2017,400.0
Gisborne,2017,400.0
Macedon,2017,400.0
Riddells Creek,2017,400.0
Romsey,2017,400.0
Templestowe,2017,460.0
Templestowe Lower,2017,460.0
Doncaster East - North,2017,460.0
Doncaster East - South,2017,460.0
Donvale - Park Orchards,2017,460.0
Warrandyte - Wonga Park,2017,460.0
Nunawading,2017,460.0
Braybrook,2017,395.0
Footscray,2017,395.0
Maribyrnong,2017,395.0
Seddon - Kingsville,2017,395.0
West Footscray - Tottenham,2017,395.0
Yarraville,2017,395.0
Bayswater North,2017,395.0
Croydon Hills - Warranwood,2017,395.0
Ringwood,2017,395.0
Ringwood East,2017,395.0
Ringwood North,2017,395.0
Croydon - East,2017,395.0
Croydon - West,2017,395.0
Croydon South,2017,395.0
Vermont,2017,395.0
Carlton,2017,500.0
Docklands,2017,500.0
East Melbourne,2017,500.0
Flemington Racecourse,2017,500.0
Kensington (Vic.),2017,500.0
Parkville,2017,500.0
South Yarra - West,2017,500.0
Melbourne CBD - East,2017,500.0
Melbourne CBD - North,2017,500.0
Melbourne CBD - West,2017,500.0
North Melbourne,2017,500.0
Royal Botanic Gardens Victoria,2017,500.0
Southbank (West) - South Wharf,2017,500.0
Southbank - East,2017,500.0
West Melbourne - Residential,2017,500.0
Carlton North - Princes Hill,2017,500.0
Diggers Rest,2017,355.0
Melton West,2017,355.0
Rockbank - Mount Cottrell,2017,355.0
Taylors Hill,2017,355.0
Burnside,2017,355.0
Burnside Heights,2017,355.0
Caroline Springs,2017,355.0
Brookfield,2017,355.0
Cobblebank - Strathtulloh,2017,355.0
Eynesbury - Exford,2017,355.0
Fraser Rise - Plumpton,2017,355.0
Hillside,2017,355.0
Kurunjang - Toolern Vale,2017,355.0
Melton,2017,355.0
Melton South - Weir Views,2017,355.0
Irymple,2017,280.0
Merbein,2017,280.0
Mildura Surrounds,2017,280.0
Red Cliffs,2017,280.0
Mildura - North,2017,280.0
Mildura - South,2017,280.0
Kilmore - Broadford,2017,330.0
Nagambie,2017,330.0
Seymour,2017,330.0
Seymour Surrounds,2017,330.0
Yea,2017,330.0
Wallan,2017,330.0
Cobram,2017,270.0
Moira,2017,270.0
Numurkah,2017,270.0
Yarrawonga,2017,270.0
Hughesdale,2017,435.0
Ashwood - Chadstone,2017,435.0
Glen Waverley - East,2017,435.0
Glen Waverley - West,2017,435.0
Mount Waverley - North,2017,435.0
Mount Waverley - South,2017,435.0
Mulgrave,2017,435.0
Oakleigh - Huntingdale,2017,435.0
Wheelers Hill,2017,435.0
Clayton (North) - Notting Hill,2017,435.0
Clayton - Central,2017,435.0
Ascot Vale,2017,395.0
Flemington,2017,395.0
Moonee Ponds,2017,395.0
Essendon (West) - Aberfeldie,2017,395.0
Essendon - East,2017,395.0
Airport West,2017,395.0
Essendon Airport,2017,395.0
Niddrie - Essendon West,2017,395.0
Strathmore,2017,395.0
Avondale Heights,2017,395.0
Keilor East,2017,395.0
Bacchus Marsh Surrounds,2017,330.0
Bacchus Marsh,2017,330.0
Castlemaine,2017,325.0
Glenelg (Vic.),2017,283.0
Southern Grampians,2017,283.0
Moyne - West,2017,283.0
Warrnambool - North,2017,283.0
Warrnambool - South,2017,283.0
Alexandra,2017,290.0
Euroa,2017,290.0
Mansfield (Vic.),2017,290.0
Kinglake,2017,290.0
St Arnaud,2017,180.0
Stawell,2017,180.0
Yarriambiack,2017,180.0
Foster,2017,250.0
Wilsons Promontory,2017,250.0
Churchill,2017,250.0
Hamilton (Vic.),2017,240.0
Armadale,2017,460.0
Prahran - Windsor,2017,460.0
Toorak,2017,460.0
South Yarra - North,2017,460.0
South Yarra - South,2017,460.0
Malvern - Glen Iris,2017,460.0
Malvern East,2017,460.0
Winchelsea,2017,450.0
Lorne - Anglesea,2017,450.0
Torquay,2017,450.0
Robinvale,2017,240.0
Swan Hill,2017,240.0
Towong,2017,250.0
Wangaratta,2017,263.0
Wangaratta Surrounds,2017,263.0
Alps - West,2017,260.0
Maffra,2017,260.0
Rosedale,2017,260.0
Sale,2017,260.0
Yarram,2017,260.0
Blackburn,2017,430.0
Blackburn South,2017,430.0
Box Hill,2017,430.0
Box Hill North,2017,430.0
Burwood (Vic.),2017,430.0
Burwood East,2017,430.0
Surrey Hills (East) - Mont Albert,2017,430.0
Forest Hill,2017,430.0
Mitcham (Vic.),2017,430.0
Vermont South,2017,430.0
Bundoora - North,2017,360.0
Bundoora - West,2017,360.0
Mill Park - North,2017,360.0
Mill Park - South,2017,360.0
Thomastown,2017,360.0
Whittlesea,2017,360.0
Epping - East,2017,360.0
Epping - South,2017,360.0
Epping (Vic.) - West,2017,360.0
South Morang - North,2017,360.0
South Morang - South,2017,360.0
Wollert,2017,360.0
Doreen - North,2017,360.0
Doreen - South,2017,360.0
Lalor - East,2017,360.0
Lalor - West,2017,360.0
Mernda - North,2017,360.0
Mernda - South,2017,360.0
West Wodonga,2017,300.0
Baranduda - Leneva,2017,300.0
Wodonga,2017,300.0
Hoppers Crossing - North,2017,370.0
Hoppers Crossing - South,2017,370.0
Werribee - South,2017,370.0
Point Cook - East,2017,370.0
Point Cook - South,2017,370.0
Werribee - East,2017,370.0
Werribee - West,2017,370.0
Manor Lakes - Quandong,2017,370.0
Point Cook - North East,2017,370.0
Point Cook - North West,2017,370.0
Tarneit (West) - Mount Cottrell,2017,370.0
Tarneit - Central,2017,370.0
Tarneit - North,2017,370.0
Tarneit - South,2017,370.0
Truganina - North,2017,370.0
Truganina - South East,2017,370.0
Truganina - South West,2017,370.0
Wyndham Vale - North,2017,370.0
Wyndham Vale - South,2017,370.0
Abbotsford,2017,485.0
Collingwood,2017,485.0
Fitzroy,2017,485.0
Fitzroy North,2017,485.0
Clifton Hill - Alphington,2017,485.0
Richmond (South) - Cremorne,2017,485.0
Richmond - North,2017,485.0
Upper Yarra Valley,2017,390.0
Chirnside Park,2017,390.0
Healesville - Yarra Glen,2017,390.0
Kilsyth,2017,390.0
Lilydale - Coldstream,2017,390.0
Monbulk - Silvan,2017,390.0
Montrose,2017,390.0
Mooroolbark,2017,390.0
Mount Dandenong - Olinda,2017,390.0
Mount Evelyn,2017,390.0
Upwey - Tecoma,2017,390.0
Wandin - Seville,2017,390.0
Yarra Valley,2017,390.0
Bright - Mount Beauty,2018,288.0
Myrtleford,2018,288.0
Yackandandah,2018,288.0
Avoca,2018,273.0
Beaufort,2018,273.0
Ararat,2018,273.0
Ararat Surrounds,2018,273.0
Alfredton,2018,300.0
Ballarat,2018,300.0
Buninyong,2018,300.0
Delacombe,2018,300.0
Wendouree - Miners Rest,2018,300.0
Ballarat East - Warrenheip,2018,300.0
Ballarat North - Invermay,2018,300.0
Canadian - Mount Clear,2018,300.0
Sebastopol - Redan,2018,300.0
Creswick - Clunes,2018,300.0
Gordon (Vic.),2018,300.0
Bundoora - East,2018,410.0
Greensborough,2018,410.0
Heidelberg - Rosanna,2018,410.0
Heidelberg West,2018,410.0
Ivanhoe,2018,410.0
Ivanhoe East - Eaglemont,2018,410.0
Montmorency - Briar Hill,2018,410.0
Viewbank - Yallambie,2018,410.0
Watsonia,2018,410.0
Korumburra,2018,300.0
Phillip Island,2018,300.0
Wonthaggi - Inverloch,2018,300.0
Drouin,2018,345.0
Mount Baw Baw Region,2018,345.0
Trafalgar (Vic.),2018,345.0
Warragul,2018,345.0
Leongatha,2018,345.0
Moe - Newborough,2018,345.0
Yallourn North - Glengarry,2018,345.0
Ashburton (Vic.),2018,480.0
Balwyn,2018,480.0
Balwyn North,2018,480.0
Camberwell,2018,480.0
Glen Iris - East,2018,480.0
Hawthorn East,2018,480.0
Kew East,2018,480.0
Surrey Hills (West) - Canterbury,2018,480.0
Hawthorn - North,2018,480.0
Hawthorn - South,2018,480.0
Kew - South,2018,480.0
Kew - West,2018,480.0
Bulleen,2018,480.0
Doncaster,2018,480.0
Keilor,2018,360.0
Ardeer - Albion,2018,360.0
Cairnlea,2018,360.0
Delahey,2018,360.0
Keilor Downs,2018,360.0
Kings Park (Vic.),2018,360.0
St Albans - North,2018,360.0
St Albans - South,2018,360.0
Sunshine,2018,360.0
Sunshine North,2018,360.0
Sunshine West,2018,360.0
Sydenham,2018,360.0
Taylors Lakes,2018,360.0
Deer Park,2018,360.0
Derrimut,2018,360.0
Echuca,2018,270.0
Kyabram,2018,270.0
Lockington - Gunbower,2018,270.0
Rochester,2018,270.0
Rushworth,2018,270.0
Belgrave - Selby,2018,365.0
Emerald - Cockatoo,2018,365.0
Beaconsfield - Officer,2018,365.0
Bunyip - Garfield,2018,365.0
Koo Wee Rup,2018,365.0
Pakenham - North East,2018,365.0
Pakenham - North West,2018,365.0
Pakenham - South East,2018,365.0
Pakenham - South West,2018,365.0
Berwick - North,2018,380.0
Doveton,2018,380.0
Hallam,2018,380.0
Narre Warren North,2018,380.0
Endeavour Hills - North,2018,380.0
Endeavour Hills - South,2018,380.0
Narre Warren - North East,2018,380.0
Narre Warren - South West,2018,380.0
Berwick - South East,2018,380.0
Berwick - South West,2018,380.0
Cranbourne,2018,380.0
Cranbourne South,2018,380.0
Cranbourne West,2018,380.0
Lynbrook - Lyndhurst,2018,380.0
Pearcedale - Tooradin,2018,380.0
Narre Warren South - East,2018,380.0
Narre Warren South - West,2018,380.0
Clyde North - North,2018,380.0
Clyde North - South,2018,380.0
Cranbourne East - North,2018,380.0
Cranbourne East - South,2018,380.0
Cranbourne North - East,2018,380.0
Cranbourne North - West,2018,380.0
Hampton Park - East,2018,380.0
Hampton Park - West,2018,380.0
Maryborough (Vic.),2018,258.0
Maryborough Surrounds,2018,258.0
Castlemaine Surrounds,2018,258.0
Colac,2018,300.0
Colac Surrounds,2018,300.0
Otway,2018,300.0
Camperdown,2018,250.0
Corangamite - North,2018,250.0
Corangamite - South,2018,250.0
Moyne - East,2018,250.0
Alphington - Fairfield,2018,400.0
Thornbury,2018,400.0
Northcote - East,2018,400.0
Northcote - West,2018,400.0
Kingsbury,2018,400.0
Preston - East,2018,400.0
Preston - West,2018,400.0
Reservoir - North East,2018,400.0
Reservoir - North West,2018,400.0
Reservoir - South East,2018,400.0
Reservoir - South West,2018,400.0
Alps - East,2018,290.0
Bairnsdale,2018,290.0
Bruthen - Omeo,2018,290.0
Lake King,2018,290.0
Lakes Entrance,2018,290.0
Orbost,2018,290.0
Paynesville,2018,290.0
Longford - Loch Sport,2018,290.0
Carrum Downs,2018,370.0
Frankston,2018,370.0
Frankston North,2018,370.0
Frankston South,2018,370.0
Langwarrin,2018,370.0
Seaford (Vic.),2018,370.0
Skye - Sandhurst,2018,370.0
Buloke,2018,220.0
Gannawarra,2018,220.0
Kerang,2018,220.0
Swan Hill Surrounds,2018,220.0
Bentleigh - McKinnon,2018,450.0
Carnegie,2018,450.0
Caulfield - North,2018,450.0
Caulfield - South,2018,450.0
Elsternwick,2018,450.0
Murrumbeena,2018,450.0
Ormond - Glen Huntly,2018,450.0
Bentleigh East - North,2018,450.0
Bentleigh East - South,2018,450.0
Bendigo,2018,300.0
California Gully - Eaglehawk,2018,300.0
East Bendigo - Kennington,2018,300.0
Flora Hill - Spring Gully,2018,300.0
Kangaroo Flat - Golden Square,2018,300.0
Maiden Gully,2018,300.0
Strathfieldsaye,2018,300.0
White Hills - Ascot,2018,300.0
Bendigo Surrounds - South,2018,300.0
Heathcote,2018,300.0
Bendigo Surrounds - North,2018,300.0
Dandenong North,2018,360.0
Noble Park North,2018,360.0
Springvale,2018,360.0
Springvale South,2018,360.0
Noble Park - East,2018,360.0
Noble Park - West,2018,360.0
Dandenong - North,2018,360.0
Dandenong - South,2018,360.0
Keysborough - North,2018,360.0
Keysborough - South,2018,360.0
Belmont,2018,360.0
Geelong,2018,360.0
Geelong West - Hamlyn Heights,2018,360.0
Highton,2018,360.0
Lara,2018,360.0
Leopold,2018,360.0
Newcomb - Moolap,2018,360.0
Newtown (Vic.),2018,360.0
North Geelong - Bell Park,2018,360.0
Charlemont,2018,360.0
Corio - Lovely Banks,2018,360.0
Grovedale - Mount Duneed,2018,360.0
Norlane,2018,360.0
Clifton Springs,2018,360.0
Portarlington,2018,360.0
Point Lonsdale - Queenscliff,2018,360.0
Barwon Heads - Armstrong Creek,2018,360.0
Ocean Grove,2018,360.0
Benalla Surrounds,2018,280.0
Mooroopna,2018,280.0
Shepparton - North,2018,280.0
Shepparton Surrounds - East,2018,280.0
Shepparton Surrounds - West,2018,280.0
Kialla,2018,280.0
Shepparton - South East,2018,280.0
Daylesford,2018,350.0
Nhill Region,2018,165.0
Altona,2018,420.0
Altona Meadows,2018,420.0
Altona North,2018,420.0
Newport,2018,420.0
Seabrook,2018,420.0
Williamstown,2018,420.0
Laverton,2018,420.0
Horsham,2018,270.0
Horsham Surrounds,2018,270.0
Sunbury,2018,380.0
Sunbury - South,2018,380.0
Sunbury - West,2018,380.0
Broadmeadows,2018,380.0
Campbellfield - Coolaroo,2018,380.0
Gladstone Park - Westmeadows,2018,380.0
Greenvale - Bulla,2018,380.0
Meadow Heights,2018,380.0
Melbourne Airport,2018,380.0
Tullamarine,2018,380.0
Craigieburn - Central,2018,380.0
Craigieburn - North,2018,380.0
Craigieburn - South,2018,380.0
Mickleham - Yuroke,2018,380.0
Craigieburn - North West,2018,380.0
Craigieburn - West,2018,380.0
Roxburgh Park (South) - Somerton,2018,380.0
Roxburgh Park - North,2018,380.0
Rutherglen,2018,310.0
Beechworth,2018,310.0
Chiltern - Indigo Valley,2018,310.0
Bayswater,2018,410.0
Knoxfield - Scoresby,2018,410.0
Lysterfield,2018,410.0
Rowville - Central,2018,410.0
Rowville - North,2018,410.0
Rowville - South,2018,410.0
Wantirna,2018,410.0
Wantirna South,2018,410.0
Boronia,2018,410.0
Ferntree Gully - North,2018,410.0
Ferntree Gully (South) - Upper Ferntree Gully,2018,410.0
The Basin,2018,410.0
Kyneton,2018,420.0
Woodend,2018,420.0
Gisborne,2018,420.0
Macedon,2018,420.0
Riddells Creek,2018,420.0
Romsey,2018,420.0
Templestowe,2018,470.0
Templestowe Lower,2018,470.0
Doncaster East - North,2018,470.0
Doncaster East - South,2018,470.0
Donvale - Park Orchards,2018,470.0
Warrandyte - Wonga Park,2018,470.0
Nunawading,2018,470.0
Braybrook,2018,400.0
Footscray,2018,400.0
Maribyrnong,2018,400.0
Seddon - Kingsville,2018,400.0
