property_url,name,cost_text,latitude,longitude,bed_info,bath_info,parking,date_available,desc,post_code,region,matched_region_x,Children enrolled in a preschool or preschool program (no.),Estimated resident population (no.),Land area (ha),Median monthly household mortgage payment ($),Median price of established house transfers ($),Median total income (excl. Government pensions and allowances) ($),Median weekly household rental payment ($),Number of jobs,Working age population (aged 15-64 years) (%),matched_region_y,avg_crime_count,region_encoded,property_type_House,property_type_New Apartments / Off the Plan,property_type_New House & Land,property_type_Studio,property_type_Terrace,property_type_Townhouse,property_type_Villa,nearest_station_index,haversine_distance,property_coords,station_coords,nearest_station_name,property_index,route_distance_m,route_duration_s,distance_to_hospital,nearest_hospital_name,distance_to_police_station,nearest_police_station_name,distance_to_fire_station,nearest_fire_station_name,distance_to_university_college,nearest_university_college_name,distance_to_melbourne_central,"distance_to_the_university_of_melbourne,_parkville_campus",distance_to_la_trobe_university_(bundoora_campus),"distance_to_monash_university,_clayton_campus",distance_to_deakin_university_-_burwood_campus,distance_to_shop,nearest_shop_name,kindergarten_count_within_1000m,secondary_primary_school_count_within_3000m,restaurant_bar_count_within_1000m,cinema_theatre_count_within_3000m,shop_count_within_1000m,park_count_within_1000m
https://www.domain.com.au/233-220-chapel-road-keysborough-vic-3173-17163157,"233/220 Chapel Road, Keysborough VIC 3173",830.0,-38.0124383,145.1583855,4,3,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3173,Keysborough,Keysborough  North,294.0,15119.0,660.5,1733.0,820000.0,50971.0,381.0,13394.0,62.8,Keysborough,51.6,153,0,0,0,0,0,1,0,360,4787.421328327752,"[145.1583855, -38.0124383]","[145.191600276299, -37.9782545359294]",Yarraman Railway Station (Noble Park),715,6854.33,706.16,4790.883617726091,Chandler Road Medical Centre,5669.835889458666,Chelsea Police Station,925.1106930614818,Keysborough Fire Station CFA,5015.741028628557,Ace Academy Tutoring,11416.581741794578,19110.974249524566,28264.331868617188,29186.42010582982,34096.69642418504,182.26869701248694,Keysborough South Shopping Centre,0,6,0,1,2,1
https://www.domain.com.au/2-35-draper-st-ormond-vic-3204-16483552,"2/35 Draper st, Ormond VIC 3204",1260.0,-37.9082167,145.0498853,5,3,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3204,Ormond,Ormond  Glen Huntly,162.0,14038.0,293.7,2153.0,1805000.0,57286.0,391.0,13023.0,72.1,Ormond,109.2,211,0,0,0,0,0,1,0,409,1042.7672951768975,"[145.0498853, -37.9082167]","[145.038298971505, -37.9103090339042]",McKinnon Railway Station (Mckinnon),716,1495.64,198.74,1898.128769615431,Monash Medical Centre Moorabbin,3354.529723779747,Moorabbin Police Complex,2234.499312430553,Fire Station No. 32,2365.3492370670174,Scope,7568.343978339035,8979.113238796132,13291.632756793613,14227.229648359878,21154.33480720969,846.7828026736003,Pura Milk,1,22,10,0,2,4
https://www.domain.com.au/1-53-dunrobin-street-shepparton-vic-3630-11521826,"1/53 Dunrobin Street, Shepparton VIC 3630",450.0,-36.3722316,145.4106538,2,1,2,"Monday, 9th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3630,Shepparton,Shepparton  North,305.0,20157.0,6565.8,1369.0,475000.0,50636.0,270.0,15683.0,62.7,Shepparton,67.4,239,0,0,0,0,0,1,0,115,1338.1237016228495,"[145.4106538, -36.3722316]","[145.40649748504, -36.3837910130932]",Shepparton Railway Station (Shepparton),717,1796.28,272.8,712.4157619172482,Goulburn Valley Health - Centre for Older Persons,1520.1427587646815,Shepparton Police Station,1371.4859553426543,FRV Station 75,867.8729539596943,University of Melbourne Accommodation,153023.43615949564,163927.89792931714,164757.70301005474,165818.58127454127,172856.83965914513,1246.3138209817566,Woolworths,0,12,0,1,0,1
https://www.domain.com.au/1-11-york-street-geelong-vic-3220-17163011,"1/11 York Street, Geelong VIC 3220",590.0,-38.1367589,144.3534728,3,3,1,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3220,Geelong,Geelong,142.0,13649.0,1281.7,1703.0,798500.0,53310.0,340.0,12087.0,68.5,Geelong,132.4,123,0,0,0,0,0,1,0,88,842.5953338374638,"[144.3534728, -38.1367589]","[144.354989111821, -38.1442421089479]",Geelong Railway Station (Geelong),718,1126.34,192.55,1686.918016649087,St John of God Geelong Hospital,974.0210419350868,Geelong Police Station,1973.1395150221183,Fire Station No. 63,995.9563635426306,Deakin University,64599.228210450034,64886.79617732604,72991.13127196049,74041.54457281105,76818.30194137001,501.09262941086195,Woolworths,1,19,23,7,2,8
https://www.domain.com.au/3-25-ferncroft-avenue-malvern-east-vic-3145-17162513,"3/25 Ferncroft Avenue, Malvern East VIC 3145",950.0,-37.8688625,145.0560036,3,2,2,"Saturday, 21st September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3145,Malvern East,Malvern East,261.0,23167.0,756.7,2944.0,2222500.0,61126.0,421.0,18899.0,67.8,Malvern East,87.2,168,0,0,0,0,0,1,0,308,609.9121787599083,"[145.0560036, -37.8688625]","[145.062950826245, -37.8689568446144]",Darling Railway Station (Malvern East),721,832.33,149.87,467.26528737427003,Malvern Private Hospital,2191.812070782589,Ashburton,4078.081625764421,Fire Station No. 23,1365.6702266027721,Monash University (Caulfield campus),5662.938207121569,8462.496222144131,10441.339291661432,11266.97147322883,16786.535591771873,1429.3408720871216,Caulfield Plaza Shopping Centre,0,23,12,0,0,11
https://www.domain.com.au/2-1305-glen-huntly-road-carnegie-vic-3163-17162201,"2/1305 Glen Huntly Road, Carnegie VIC 3163",995.0,-37.8900885,145.0510482,4,3,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3163,Carnegie,Carnegie,247.0,20080.0,380.5,2025.0,1680000.0,56595.0,395.0,17277.0,71.9,Carnegie,113.8,60,0,0,0,0,0,1,0,277,730.6373546549149,"[145.0510482, -37.8900885]","[145.042750470597, -37.8895480036196]",61-Glen Huntly Railway Station/Glen Huntly Rd (Glen Huntly),723,728.99,70.36,2712.871160553906,Malvern Private Hospital,2615.9810126796474,Caulfield Police Station,2573.45369828694,Fire Station No. 32,1174.2342155055576,Scope,7414.711875349286,7823.067395976954,11764.77387297583,12667.525065502788,19138.773463762966,538.9219014896315,Woolworths,1,25,48,1,9,5
https://www.domain.com.au/3-16b-katoomba-street-hampton-east-vic-3188-17161729,"3/16B Katoomba Street, Hampton East VIC 3188",620.0,-37.934677,145.0346048,2,2,1,"Friday, 20th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3188,Hampton East,Hampton,238.0,18828.0,568.5,3000.0,2125000.0,64024.0,471.0,14734.0,64.8,Hampton,85.4,136,0,0,0,0,0,1,0,406,190.53972171903993,"[145.0346048, -37.934677]","[145.036738286425, -37.9343532865939]",Moorabbin Railway Station (Moorabbin),725,521.67,117.64,1425.6466525021676,Holmesglen Private Hospital,418.62789659015203,Moorabbin Police Complex,1457.3184186718486,Fire Station No. 34,1437.8065245764008,Holmesglen TAFE Moorabbin Campus,9271.902683810806,12148.067648193835,15190.223096151589,16160.682447456235,24134.666129536115,374.60297783887216,Woolworths,2,25,1,4,1,11
https://www.domain.com.au/3-18-bailey-avenue-preston-vic-3072-17161523,"3/18 Bailey Avenue, Preston VIC 3072",575.0,-37.7511026,145.0139966,2,1,1,"Wednesday, 18th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3072,Preston,Preston  East,252.0,22012.0,774.6,2000.0,1107500.0,54282.0,391.0,19085.0,73.6,Preston,61.4,223,0,0,0,0,0,1,0,477,1364.0395432301896,"[145.0139966, -37.7511026]","[145.000155033589, -37.7455621218147]",Bell Railway Station (Preston),727,2120.93,307.4,2038.0408822347692,North Eastern Rehabilitation Centre,918.3467301986032,Vehicle Impoundment Support Unit,1821.584594507855,Fire Station No. 12,971.3880308203003,St John’s College,4859.6650318427655,7395.539715463944,7958.127998326956,13515.921302108536,20789.00723145018,914.5829896184129,Woolworths,3,28,7,3,3,8
https://www.domain.com.au/3-125-bowes-ave-airport-west-vic-3042-17161309,"3/125 Bowes Ave, Airport West VIC 3042",680.0,-37.7246811,144.8853528,3,3,1,"Friday, 13th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3042,Airport West,Airport West,136.0,8464.0,371.9,2085.0,890000.0,60083.0,401.0,6565.0,64.0,Airport West,108.2,1,0,0,0,0,0,1,0,494,3267.844202563091,"[144.8853528, -37.7246811]","[144.921518773078, -37.717949728725]",Oak Park Railway Station (Oak Park),729,7255.08,847.5,2655.8355731423094,Essendon Private Hospital,701.1377269848309,Police Airwing,2635.779947802182,Fire Station No. 51,709.8735700202553,Fly Amber,10791.835490698375,11716.451896250037,14503.85478355303,24000.00937532503,30257.790767352904,375.3073831698381,IGA Xpress,6,15,3,1,4,18
https://www.domain.com.au/3-98-tanti-avenue-mornington-vic-3931-17161119,"3/98 Tanti Avenue, Mornington VIC 3931",790.0,-38.222662,145.0454565,3,2,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3931,Mornington,Mornington  East,183.0,15075.0,1468.8,2000.0,937500.0,50971.0,400.0,10860.0,56.9,Mornington,54.6,187,0,0,0,0,0,1,0,305,10545.612569087134,"[145.0454565, -38.222662]","[145.160526087615, -38.1940430573097]",Baxter Railway Station (Baxter),730,12828.45,1002.73,324.5408568449499,The Bays Hospital,1024.869839773938,Mornington Police Station,953.6737012634875,Fire Station No. 94,11094.807483712682,Monash University (Peninsula Campus),35520.449782315955,42468.724719834645,46418.862492758424,47384.49273633734,56120.488366171696,450.7734126219436,ALDI,0,7,12,1,5,10
https://www.domain.com.au/2-1-banool-quadrant-doncaster-east-vic-3109-17160672,"2/1 Banool Quadrant, Doncaster East VIC 3109",825.0,-37.7849878,145.1634979,3,2,2,"Thursday, 3rd October 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3109,Doncaster East,Doncaster,300.0,26905.0,877.4,2167.0,1500500.0,42538.0,450.0,18002.0,64.8,Doncaster,45.6,96,0,0,0,0,0,1,0,368,4073.5270950619965,"[145.1634979, -37.7849878]","[145.175236853013, -37.8204282805611]",Nunawading Railway Station (Nunawading),731,5729.28,643.31,878.7665954284668,Donvale Rehabilitation Hospital,613.5911513341194,Doncaster Police Station,3600.733043286226,Fire Station No. 30,4010.1667835768594,Box Hill Institute of TAFE,7978.704454825659,12451.529404255245,14248.757488634958,17833.195462025215,18006.127810788057,467.3826167214657,KFL Supermarkets,1,17,23,0,3,13
https://www.domain.com.au/6-17-aberdeen-street-newtown-vic-3220-17160647,"6/17 Aberdeen Street, Newtown VIC 3220",430.0,-38.1476651,144.3496413,2,1,1,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3220,Newtown,Newtown Vic.,168.0,10362.0,580.8,2167.0,1220000.0,60993.0,360.0,8960.0,62.9,Newtown,132.4,200,0,0,0,0,0,1,0,37,563.8843423778252,"[144.3496413, -38.1476651]","[144.355121715439, -38.1449929586024]",Geelong Railway Station (Geelong),732,853.36,153.8,829.8667118111235,St John of God Geelong Hospital,676.9755347831573,Geelong Police Station,1133.0201631842822,Fire Station No. 63,394.2309418750551,Victorian Academy of Teaching and Leadership,65560.29810436473,65859.36635086933,73725.18034102328,74877.13391143591,77820.82109532217,631.18374780959,The Source Bulk Foods,4,20,67,7,1,9
https://www.domain.com.au/2-26-castley-crescent-braybrook-vic-3019-17160500,"2/26 Castley Crescent, Braybrook VIC 3019",600.0,-37.7830463,144.8614317,3,2,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3019,Braybrook,Braybrook,158.0,12753.0,1126.3,1905.5,775000.0,50971.0,375.0,9586.5,64.45,Braybrook,49.6,38,0,0,0,0,0,1,0,484,1806.7689083190608,"[144.8614317, -37.7830463]","[144.862944937737, -37.7992508990898]",Tottenham Railway Station (West Footscray),733,2176.21,310.15,2427.680067297669,Western Private Hospital,3044.045885486251,Avondale Heights Police Station,2920.4021287181245,Fire Station No. 44,2403.813227235811,Victoria University Sunshine Campus,8886.071425875747,9430.445182133868,18092.138540678487,23093.473650552543,28014.8551794684,249.83872962751028,KFL Supermarkets,1,19,2,2,2,9
https://www.domain.com.au/2a-rollo-street-coburg-north-vic-3058-17160395,"2A Rollo Street, Coburg North VIC 3058",495.0,-37.7210284,144.9526873,2,1,1,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3058,Coburg North,Coburg North,132.0,8826.0,487.8,2167.0,895000.0,55518.0,401.0,7250.0,68.8,Coburg North,100.4,79,0,0,0,0,0,1,0,259,642.2276749292225,"[144.9526873, -37.7210284]","[144.959971771288, -37.7206313030531]",Merlynston Railway Station/Merlyn St (Coburg North),734,1123.91,167.68,502.47915175188115,Dorset Rehabilitation Centre,860.1679268783059,Fawkner Police Station,1749.4735673528241,Fire Station No. 6,3599.236789937535,St. Columban's Missionary Training Society,8569.222119011421,9015.104934175426,9966.604611613415,19638.69793403297,26590.20798553766,592.6617680598297,Foodworks,0,23,1,4,3,16
https://www.domain.com.au/16a-gray-street-bentleigh-east-vic-3165-17160326,"16A Gray Street, Bentleigh East VIC 3165",1100.0,-37.9210492,145.0530977,4,2,2,"Friday, 6th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3165,Bentleigh East,Bentleigh East  North,263.0,17258.0,459.9,2500.0,1507500.0,57987.0,508.0,12481.0,65.1,Bentleigh East,47.0,31,0,0,0,0,0,1,0,408,1468.8804670790719,"[145.0530977, -37.9210492]","[145.036995134208, -37.9174245729313]",Bentleigh Railway Station (Bentleigh),735,1668.07,173.48,1008.5020250384969,Monash Medical Centre Moorabbin,2192.6419964050383,Moorabbin Police Complex,2825.3484278238802,Fire Station No. 34,1831.0549546970458,Holmesglen TAFE Moorabbin Campus,7358.7089560615,9994.004933916865,14633.798177629273,15579.390637818642,22582.841100421694,447.67780406286624,Ritchies,4,24,13,1,2,7
