property_url,name,property_type,cost_text,latitude,longitude,bed_info,bath_info,parking,date_available,desc
https://www.domain.com.au/2-2-chaddesley-avenue-st-kilda-east-vic-3183-17127202,"2/2 Chaddesley Avenue, St Kilda East VIC 3183",Townhouse,$720 per week.,-37.86984169999999,145.0073409,3 Beds,1 Bath,N/A,Available Now,Leasing Team
https://www.domain.com.au/4-2-wattle-grove-mckinnon-vic-3204-17170107,"4/2 Wattle Grove, McKinnon VIC 3204",Townhouse,"$1,195.00",-37.9101871,145.0358017,4 Beds,3 Baths,2 Parking,"Monday, 30th September 2024",Tina Jin
https://www.domain.com.au/7-4-aspect-drive-keysborough-vic-3173-17168825,"7/4 Aspect Drive, Keysborough VIC 3173",Townhouse,$720.00,-38.00438219999999,145.1590759,3 Beds,3 Baths,2 Parking,"Friday, 6th September 2024",Matthew Spence
https://www.domain.com.au/2b-moffatt-street-south-yarra-vic-3141-17168325,"2B Moffatt Street, South Yarra VIC 3141",Townhouse,$990 Per Week Furnished,-37.8444785,144.9857338,3 Beds,2 Baths,1 Parking,"Monday, 9th September 2024",Evelyne Surja
https://www.domain.com.au/11-ellery-street-chadstone-vic-3148-17167066,"11 Ellery Street, Chadstone VIC 3148",Townhouse,$795.00,-37.8875976,145.0973648,4 Beds,2 Baths,1 Parking,"Wednesday, 18th September 2024",Alexander Vingos
https://www.domain.com.au/7-22-station-avenue-mckinnon-vic-3204-17167001,"7/22 Station Avenue, McKinnon VIC 3204",Townhouse,$620 per week,-37.9092208,145.0394943,2 Beds,1 Bath,1 Parking,Available Now,Feroza Ahmed
https://www.domain.com.au/2-12-fisher-court-bentleigh-east-vic-3165-17166736,"2/12 Fisher Court, Bentleigh East VIC 3165",Townhouse,"$1,350.00",-37.9127682,145.0646189,4 Beds,4 Baths,2 Parking,Available Now,Jaryd Bray
https://www.domain.com.au/1-12-fisher-court-bentleigh-east-vic-3165-17166721,"1/12 Fisher Court, Bentleigh East VIC 3165",Townhouse,"$1,350.00",-37.91265629999999,145.0643305,5 Beds,4 Baths,2 Parking,Available Now,Jaryd Bray
https://www.domain.com.au/2-34-view-street-pascoe-vale-vic-3044-17166028,"2/34 View Street, Pascoe Vale VIC 3044",Townhouse,$650 Per Week,-37.7241905,144.9275068,2 Beds,2 Baths,1 Parking,Available Now,Daniel Temos
https://www.domain.com.au/5-8-kelly-street-chadstone-vic-3148-15437585,"5/8 Kelly Street, Chadstone VIC 3148",Townhouse,$650,-37.8855203,145.0936026,3 Beds,2 Baths,2 Parking,"Wednesday, 11th September 2024",Dylan Reeves
https://www.domain.com.au/22-leven-avenue-docklands-vic-3008-17163417,"22 Leven Avenue, Docklands VIC 3008",Townhouse,$980 Per Week,-37.8155249,144.9371847,3 Beds,3 Baths,2 Parking,Available Now,Leasing Team
https://www.domain.com.au/7-5-braeside-avenue-camberwell-vic-3124-17162526,"7/5 Braeside Avenue, Camberwell VIC 3124",Townhouse,"$1,200 weekly",-37.8467947,145.0951475,4 Beds,3 Baths,2 Parking,Available Now,Belinda Bisogno
https://www.domain.com.au/23-beckett-street-chadstone-vic-3148-15999682,"23 Beckett Street, Chadstone VIC 3148",Townhouse,$930,-37.8822456,145.0984717,4 Beds,3 Baths,2 Parking,Available Now,Dylan Reeves
https://www.domain.com.au/1-6-lithgow-street-glen-iris-vic-3146-17161251,"1/6 Lithgow Street, Glen Iris VIC 3146",Townhouse,"$1,220 per week",-37.8496667,145.0816235,3 Beds,2 Baths,2 Parking,"Saturday, 21st September 2024",Lauren Jackson 
